timestamp,camera_id,location,latitude,longitude,cars,motorcycles,buses,trucks,total_vehicles,avg_speed_kmh,incident_flag,incident_count,confidence,congestion_index,active_tracks,flow_rate_veh_hr
2026-03-26T00:00:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,16,3,2,2,23,42.0,False,0,0.83,0.1935,23,1278.9
2026-03-26T00:01:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,28,4,2,3,37,42.6,True,2,0.931,0.2942,37,2266.8
2026-03-26T00:02:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,22,3,2,2,29,36.0,False,0,0.828,0.259,29,1701.5
2026-03-26T00:03:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,19,4,2,3,28,38.8,False,0,0.879,0.2238,28,1775.8
2026-03-26T00:04:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,23,3,2,2,30,39.4,False,0,0.841,0.2524,30,1801.4
2026-03-26T00:05:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,22,3,3,2,30,39.9,False,0,0.843,0.2315,30,1846.0
2026-03-26T00:06:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,23,3,3,2,31,41.1,False,0,0.815,0.3,31,1965.3
2026-03-26T00:07:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,22,3,3,2,30,42.4,False,0,0.91,0.242,30,1797.3
2026-03-26T00:08:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,22,4,3,3,32,41.7,False,0,0.844,0.2366,32,1834.6
2026-03-26T00:09:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,24,4,2,3,33,37.9,False,0,0.87,0.2339,33,1943.1
2026-03-26T00:10:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,25,2,2,3,32,43.9,False,0,0.948,0.2734,32,1965.0
2026-03-26T00:11:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,23,3,3,1,30,44.4,False,0,0.814,0.2645,30,1844.2
2026-03-26T00:12:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,31,4,3,3,41,39.3,False,0,0.839,0.337,41,2484.4
2026-03-26T00:13:00+00:00,cam_006,EM Bypass Ruby,22.5411,88.3961,22,3,3,2,30,46.0,False,0,0.793,0.2809,30,1864.7
